"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AI20","2019-09-23 23:00:00","25.000","57.000","5.500","24.700","0.800","1015.700","","0.000","-99.000","-99.000","-99.000","25.500","","24.300",""
"C0E550","2019-09-23 23:00:00","84.000","106.000","1.000","22.100","0.890","1008.900","","0.000","-99.000","-99.000","-99.000","27.800","","22.000",""
"C0X060","2019-09-23 23:00:00","19.000","355.000","1.800","23.000","0.850","1016.300","","0.000","-99.000","-99.000","-99.000","32.500","","21.100",""
"C1R320","2019-09-23 23:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","2.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-23 23:00:00","31.000","0.000","0.000","26.100","0.830","1013.400","","0.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0AC60","2019-09-23 23:00:00","55.000","88.000","1.500","24.100","0.700","1012.200","","0.000","-99.000","-99.000","-99.000","29.100","","21.100",""
"C0UA70","2019-09-23 23:00:00","547.000","346.000","4.200","19.200","0.990","958.100","","1.000","-99.000","-99.000","-99.000","23.300","","18.000",""
"C0G740","2019-09-23 23:00:00","24.000","24.000","2.300","23.600","0.740","1014.300","","0.000","-99.000","-99.000","-99.000","28.900","","23.400",""
"C0F9N0","2019-09-23 23:00:00","75.000","129.000","0.600","24.700","0.770","1008.100","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0F9T0","2019-09-23 23:00:00","111.000","333.000","1.800","23.000","0.770","1004.000","","0.000","-99.000","-99.000","-99.000","29.600","","23.000",""
"C0S710","2019-09-23 23:00:00","382.000","352.000","2.000","19.700","0.990","976.400","","1.000","-99.000","-99.000","-99.000","24.000","","18.700",""
"C0M680","2019-09-23 23:00:00","37.000","355.000","1.000","23.100","0.820","1014.200","","0.000","-99.000","-99.000","-99.000","31.000","","21.900",""
"C0X220","2019-09-23 23:00:00","26.000","177.000","2.300","23.900","0.790","1013.700","","0.000","-99.000","-99.000","-99.000","30.200","","22.500",""
"C0R560","2019-09-23 23:00:00","22.000","80.000","0.300","25.400","0.860","1014.500","","0.000","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0F9P0","2019-09-23 23:00:00","26.000","36.000","2.500","23.100","0.800","1014.600","","0.000","-99.000","-99.000","-99.000","28.300","","23.100",""
"C0O970","2019-09-23 23:00:00","71.000","9.000","0.300","21.600","1.000","1009.200","","0.000","-99.000","-99.000","-99.000","32.900","","20.000",""
"C0F0B0","2019-09-23 23:00:00","311.000","124.000","0.600","22.100","0.830","981.400","","0.000","-99.000","-99.000","-99.000","27.800","","21.300",""
"C0R700","2019-09-23 23:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-23 23:00:00","34.000","29.000","4.100","25.400","0.820","1013.600","","26.500","10.800","27.000","","27.300","","22.800",""
"C0SA10","2019-09-23 23:00:00","411.000","0.000","0.100","20.600","0.990","972.300","","1.000","-99.000","-99.000","-99.000","26.400","","19.100",""
"C0M740","2019-09-23 23:00:00","15.000","10.000","0.300","23.500","0.790","1014.500","","0.000","-99.000","-99.000","-99.000","31.000","","22.600",""
"C0K460","2019-09-23 23:00:00","60.000","10.000","1.500","23.400","0.780","1009.000","","0.000","-99.000","-99.000","-99.000","30.300","","22.700",""
"C0X100","2019-09-23 23:00:00","10.000","355.000","1.600","25.000","0.740","1013.900","","0.000","-99.000","-99.000","-99.000","31.600","","23.400",""
"C1R440","2019-09-23 23:00:00","1654.000","46.000","5.700","14.600","1.000","838.600","","6.000","-99.000","-99.000","-99.000","18.900","","14.000",""
"C0K560","2019-09-23 23:00:00","117.000","81.000","0.300","22.100","0.910","1004.100","","0.000","-99.000","-99.000","-99.000","32.200","","21.500",""
"C0R150","2019-09-23 23:00:00","105.000","108.000","1.300","24.900","0.990","1003.600","","0.000","-99.000","-99.000","-99.000","32.800","","24.000",""
"C0S690","2019-09-23 23:00:00","522.000","27.000","0.500","19.800","0.970","959.700","","2.500","-99.000","-99.000","-99.000","31.100","","19.100",""
"C0U870","2019-09-23 23:00:00","474.000","311.000","0.500","19.800","0.770","966.500","","0.000","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0A520","2019-09-23 23:00:00","48.000","66.000","1.300","24.000","0.750","1013.600","","0.000","-99.000","-99.000","-99.000","27.400","","21.100",""
"C0X130","2019-09-23 23:00:00","27.000","359.000","0.700","25.000","0.890","1013.500","","0.000","-99.000","-99.000","-99.000","32.400","","22.900",""
"C0V400","2019-09-23 23:00:00","56.000","350.000","0.400","24.500","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","30.500","","22.500",""
"C0UA40","2019-09-23 23:00:00","1121.000","47.000","1.200","15.100","0.990","895.600","","4.500","-99.000","-99.000","-99.000","19.200","","14.900",""
"C0G720","2019-09-23 23:00:00","50.000","348.000","1.100","23.000","0.790","1010.600","","0.000","-99.000","-99.000","-99.000","30.600","","22.700",""
"C0G890","2019-09-23 23:00:00","24.000","27.000","4.300","23.900","0.770","1013.800","","0.000","-99.000","-99.000","-99.000","29.000","","23.800",""
"C0I540","2019-09-23 23:00:00","3344.000","286.000","5.600","4.900","0.990","685.700","","-99.000","-99.000","-99.000","-99.000","7.600","","4.500",""
"C0K390","2019-09-23 23:00:00","31.000","20.000","1.100","23.100","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","30.100","","22.500",""
"C0T9A0","2019-09-23 23:00:00","498.000","317.000","0.800","19.300","0.990","963.200","","7.500","-99.000","-99.000","-99.000","23.500","","18.000",""
"C0AH40","2019-09-23 23:00:00","426.000","35.000","2.500","22.200","0.860","970.200","","0.000","-99.000","-99.000","-99.000","25.100","","20.900",""
"C0X280","2019-09-23 23:00:00","22.000","43.000","2.200","24.200","0.810","1014.500","","0.000","-99.000","-99.000","-99.000","29.200","","23.100",""
"C0V620","2019-09-23 23:00:00","18.000","9.000","1.000","24.600","0.750","1014.700","","0.000","-99.000","-99.000","-99.000","29.800","","22.700",""
"C0H960","2019-09-23 23:00:00","120.000","220.000","0.900","23.700","0.780","1001.600","","0.000","-99.000","-99.000","-99.000","31.800","","22.800",""
"C0M530","2019-09-23 23:00:00","1385.000","0.000","0.000","17.000","0.990","872.700","","0.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0R170","2019-09-23 23:00:00","26.000","0.000","0.100","24.200","1.000","1013.800","","0.000","-99.000","-99.000","-99.000","31.400","","23.700",""
"C0I420","2019-09-23 23:00:00","305.000","0.000","0.000","22.100","0.880","982.300","","0.000","-99.000","-99.000","-99.000","30.900","","21.000",""
"C0A640","2019-09-23 23:00:00","241.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A930","2019-09-23 23:00:00","216.000","0.000","0.000","22.200","0.920","993.000","","0.000","-99.000","-99.000","-99.000","24.500","","21.000",""
"C0F9M0","2019-09-23 23:00:00","230.000","35.000","1.400","22.700","0.740","990.400","","0.000","-99.000","-99.000","-99.000","28.800","","21.500",""
"C0C590","2019-09-23 23:00:00","72.000","60.000","0.500","21.500","0.840","1009.400","","0.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0I520","2019-09-23 23:00:00","3860.000","-99.000","-99.000","6.100","0.510","646.000","","-99.000","-99.000","-99.000","-99.000","13.100","","4.700",""
"C0E530","2019-09-23 23:00:00","341.000","45.000","1.200","19.800","0.890","978.000","","0.000","-99.000","-99.000","-99.000","27.100","","19.800",""
"C0M790","2019-09-23 23:00:00","15.000","14.000","1.000","23.500","0.730","1014.000","","0.000","-99.000","-99.000","-99.000","31.000","","22.700",""
"C0R130","2019-09-23 23:00:00","1040.000","73.000","0.800","19.000","0.990","901.400","","3.500","-99.000","-99.000","-99.000","24.100","","17.100",""
"C0AH30","2019-09-23 23:00:00","755.000","1.000","4.700","19.000","1.000","934.200","","1.000","-99.000","-99.000","-99.000","20.100","","16.700",""
"C0X170","2019-09-23 23:00:00","50.000","45.000","1.300","23.900","0.830","1010.400","","0.000","-99.000","-99.000","-99.000","32.500","","21.900",""
"C0K291","2019-09-23 23:00:00","8.000","10.000","2.500","24.000","0.790","1016.200","","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0D480","2019-09-23 23:00:00","223.000","0.000","0.200","21.500","0.880","991.400","","0.000","-99.000","-99.000","-99.000","27.700","","19.200",""
"C0F0C0","2019-09-23 23:00:00","983.000","0.000","0.000","18.800","0.910","908.200","","0.000","-99.000","-99.000","-99.000","24.900","","17.100",""
"C0R420","2019-09-23 23:00:00","504.000","103.000","2.900","20.000","-99.000","956.500","","14.000","-99.000","-99.000","-99.000","23.100","","18.800",""
"C0K330","2019-09-23 23:00:00","38.000","351.000","0.500","22.900","0.810","1012.100","","0.000","-99.000","-99.000","-99.000","31.100","","22.300",""
"C0M660","2019-09-23 23:00:00","40.000","355.000","1.600","23.000","0.810","1012.800","","0.000","-99.000","-99.000","-99.000","30.600","","22.000",""
"C0D580","2019-09-23 23:00:00","120.000","0.000","0.000","19.700","0.850","1003.500","","0.000","-99.000","-99.000","-99.000","26.500","","17.700",""
"C0R640","2019-09-23 23:00:00","21.000","216.000","0.800","27.500","0.750","1015.000","","0.000","-99.000","-99.000","-99.000","29.000","","25.400",""
"C0G830","2019-09-23 23:00:00","27.000","352.000","2.100","22.100","1.000","1012.200","","0.000","-99.000","-99.000","-99.000","29.200","","21.800",""
"C0A550","2019-09-23 23:00:00","422.000","0.000","0.000","19.300","1.000","971.800","","0.500","-99.000","-99.000","-99.000","23.300","","18.800",""
"C0G750","2019-09-23 23:00:00","31.000","314.000","1.300","22.900","0.770","1014.200","","0.000","-99.000","-99.000","-99.000","29.600","","22.900",""
"C0Z270","2019-09-23 23:00:00","343.000","261.000","1.700","20.500","0.990","980.600","","12.500","-99.000","-99.000","-99.000","24.400","","19.500",""
"C0UA30","2019-09-23 23:00:00","1397.000","259.000","0.300","13.700","1.000","866.600","","1.000","-99.000","-99.000","-99.000","16.900","","13.100",""
"C0I080","2019-09-23 23:00:00","536.000","0.000","0.200","21.200","0.850","959.600","","0.000","-99.000","-99.000","-99.000","29.600","","19.900",""
"C0UA00","2019-09-23 23:00:00","392.000","287.000","0.700","20.100","0.990","976.000","","0.000","-99.000","-99.000","-99.000","25.500","","19.100",""
"C0AD40","2019-09-23 23:00:00","32.000","113.000","0.900","23.300","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","27.000","","20.200",""
"C0S660","2019-09-23 23:00:00","794.000","0.000","0.100","18.400","1.000","931.800","","0.500","-99.000","-99.000","-99.000","21.700","","17.900",""
"C0M640","2019-09-23 23:00:00","155.000","222.000","0.500","23.200","0.840","998.900","","0.000","-99.000","-99.000","-99.000","30.800","","21.600",""
"C0R660","2019-09-23 23:00:00","20.000","185.000","2.100","25.000","-99.000","1015.100","","0.000","-99.000","-99.000","-99.000","28.500","","24.700",""
"C0UA10","2019-09-23 23:00:00","1711.000","0.000","0.100","12.100","1.000","837.800","","2.500","-99.000","-99.000","-99.000","14.600","","10.600",""
"C0V770","2019-09-23 23:00:00","26.000","334.000","0.800","25.100","0.750","1013.500","","0.000","-99.000","-99.000","-99.000","30.500","","23.100",""
"C0E730","2019-09-23 23:00:00","26.000","33.000","1.100","23.600","0.720","1013.200","","0.000","-99.000","-99.000","-99.000","28.700","","22.200",""
"C0V810","2019-09-23 23:00:00","32.000","338.000","2.200","25.500","0.750","1011.600","","0.000","-99.000","-99.000","-99.000","29.000","","23.500",""
"C0A9C0","2019-09-23 23:00:00","35.000","126.000","1.000","22.900","0.830","1015.200","","0.000","-99.000","-99.000","-99.000","27.100","","21.100",""
"C0X310","2019-09-23 23:00:00","9.000","9.000","3.600","24.700","0.790","1016.500","","0.000","-99.000","-99.000","-99.000","28.000","","23.600",""
"C0K280","2019-09-23 23:00:00","23.000","15.000","2.300","23.800","0.760","1016.300","","0.000","-99.000","-99.000","-99.000","30.900","","23.500",""
"C0M650","2019-09-23 23:00:00","20.000","10.000","1.000","23.500","0.790","1015.000","","0.000","-99.000","-99.000","-99.000","31.000","","22.700",""
"C0S910","2019-09-23 23:00:00","212.000","39.000","6.400","25.100","0.900","994.500","","4.500","13.600","41.000","","25.700","","21.500",""
"C0D570","2019-09-23 23:00:00","15.000","0.000","0.000","22.400","0.850","1016.000","","0.000","-99.000","-99.000","-99.000","30.000","","21.100",""
"C0M710","2019-09-23 23:00:00","15.000","10.000","2.400","23.900","0.780","1015.300","","0.000","-99.000","-99.000","-99.000","29.600","","23.800",""
"C0V490","2019-09-23 23:00:00","20.000","314.000","1.300","26.200","0.690","1014.400","","0.000","-99.000","-99.000","-99.000","29.600","","24.300",""
"C0E870","2019-09-23 23:00:00","34.000","55.000","1.400","22.900","0.750","1015.000","","0.000","-99.000","-99.000","-99.000","29.200","","21.800",""
"C0M800","2019-09-23 23:00:00","440.000","0.000","0.000","21.800","0.930","968.000","","0.000","-99.000","-99.000","-99.000","28.400","","20.600",""
"C0A570","2019-09-23 23:00:00","360.000","96.000","1.100","19.000","0.970","979.100","","0.000","-99.000","-99.000","-99.000","23.800","","19.000",""
"C0S790","2019-09-23 23:00:00","236.000","6.000","0.400","21.800","0.870","992.900","","1.000","-99.000","-99.000","-99.000","27.500","","20.300",""
"C0D590","2019-09-23 23:00:00","143.000","50.000","2.400","21.800","0.840","1002.400","","0.000","-99.000","-99.000","-99.000","27.200","","20.700",""
"C0U990","2019-09-23 23:00:00","31.000","262.000","0.800","23.300","0.780","1016.600","","0.000","-99.000","-99.000","-99.000","28.100","","22.700",""
"C0M700","2019-09-23 23:00:00","150.000","296.000","0.300","22.900","0.920","1000.300","","0.000","-99.000","-99.000","-99.000","31.200","","21.300",""
"C0A970","2019-09-23 23:00:00","96.000","10.000","6.100","23.500","0.860","1008.700","","0.000","-99.000","-99.000","-99.000","25.200","","22.200",""
"CM0110","2019-09-23 23:00:00","7.000","53.000","3.300","23.900","0.680","1016.300","","0.000","-99.000","-99.000","-99.000","28.400","","23.700",""
"C0S940","2019-09-23 23:00:00","150.000","351.000","0.600","22.400","0.870","1001.200","","2.000","-99.000","-99.000","-99.000","25.600","","21.000",""
"C0X250","2019-09-23 23:00:00","33.000","9.000","0.600","24.000","0.790","1013.000","","0.000","-99.000","-99.000","-99.000","31.500","","22.300",""
"C0K520","2019-09-23 23:00:00","10.000","4.000","1.400","23.500","0.760","1014.700","","0.000","-99.000","-99.000","-99.000","29.400","","23.400",""
"C0Z200","2019-09-23 23:00:00","153.000","255.000","0.700","21.300","0.990","1002.700","","8.000","-99.000","-99.000","-99.000","26.000","","20.900",""
"C0V740","2019-09-23 23:00:00","60.000","3.000","1.100","24.100","0.900","1010.600","","0.000","-99.000","-99.000","-99.000","31.400","","23.000",""
"C0V790","2019-09-23 23:00:00","410.000","39.000","1.700","22.300","0.920","970.000","","0.000","-99.000","-99.000","-99.000","29.500","","21.600",""
"C0G860","2019-09-23 23:00:00","45.000","119.000","0.500","23.900","0.770","1010.100","","0.000","-99.000","-99.000","-99.000","32.300","","23.000",""
"C0F0A0","2019-09-23 23:00:00","3587.000","207.000","5.000","8.300","0.550","667.500","","0.000","-99.000","-99.000","-99.000","12.800","","7.400",""
"C0Z250","2019-09-23 23:00:00","1124.000","0.000","0.000","16.800","0.990","895.600","","14.500","-99.000","-99.000","-99.000","18.600","","15.600",""
"C0T900","2019-09-23 23:00:00","160.000","0.000","0.200","21.200","0.930","999.400","","5.000","-99.000","-99.000","-99.000","25.800","","20.600",""
"C0F9V0","2019-09-23 23:00:00","525.000","73.000","0.800","20.900","0.900","959.500","","0.000","-99.000","-99.000","-99.000","28.300","","19.000",""
"C0UA20","2019-09-23 23:00:00","2619.000","210.000","3.500","8.400","1.000","-99.000","","0.000","-99.000","-99.000","-99.000","15.200","","8.100",""
"C0M850","2019-09-23 23:00:00","695.000","0.000","0.000","20.000","0.950","938.800","","0.000","-99.000","-99.000","-99.000","27.600","","19.500",""
"C0G790","2019-09-23 23:00:00","27.000","0.000","0.000","22.300","0.900","1015.600","","0.000","-99.000","-99.000","-99.000","32.100","","22.300",""
"C0C620","2019-09-23 23:00:00","19.000","109.000","1.200","21.300","0.880","1015.200","","0.000","-99.000","-99.000","-99.000","27.900","","21.300",""
"C0I360","2019-09-23 23:00:00","300.000","55.000","1.100","23.400","0.770","981.900","","0.000","-99.000","-99.000","-99.000","29.100","","21.400",""
"C0M810","2019-09-23 23:00:00","1354.000","0.000","0.200","16.900","0.980","870.200","","0.000","-99.000","-99.000","-99.000","22.500","","16.300",""
"C0AC80","2019-09-23 23:00:00","40.000","0.000","0.000","22.200","0.890","1014.100","","0.000","-99.000","-99.000","-99.000","26.200","","20.300",""
"CM0140","2019-09-23 23:00:00","26.000","355.000","1.100","24.200","0.750","1016.000","","0.000","-99.000","-99.000","-99.000","27.700","","23.100",""
